start_date,asset_number,GLD,MDYG,MDYV,SLYG,SLYV,SPYG,SPYV,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,SPHB,SPLV,XMLV,XSLV,XLRE,XLC
2012-07-03,16,0.2992838485731546,9.160471413721947e-08,2.7379012163532317e-08,4.722729328914903e-07,3.362470322053711e-08,3.6259864964769784e-08,1.4339706911911317e-08,1.8837523703954366e-07,1.5656330386163758e-07,1.7552863902765462e-07,3.948795892334189e-07,2.0289160518430863e-06,0.2999993977258623,0.2999986615247119,5.015512652799878e-07,0.10071401085798815,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-02,16,0.2999998839115726,1.735895231030903e-08,2.6112099864306038e-08,5.479416607945258e-09,3.112921357489864e-08,0.0,1.2817390600272639e-08,5.193754292615042e-08,1.981862387395729e-08,7.114169409822013e-08,2.8294148156360296e-08,0.0,0.29999995811895536,0.2999999618616822,0.0,0.09999997715268727,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-04,16,0.2606040213904092,9.228973084974447e-07,1.3216612761652984e-06,3.8144807763850224e-06,1.4638865873520663e-06,1.2103227089864504e-05,4.806828458957732e-07,3.5247886593358847e-06,2.641979494657472e-06,3.2794957867662293e-06,3.7577676344282343e-07,1.1088191037064798e-05,0.2999975408759218,0.28012628970401665,0.0022279443375255352,0.1571401830801897,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-08,16,0.2607851594198352,7.583869574387212e-05,1.8016525647837427e-05,1.4836948139499794e-05,5.505847476237266e-05,6.241460605454757e-06,1.7223060290139955e-06,0.0002071585658847699,0.00016361952685523676,0.00011040067463081203,5.811841787897664e-05,6.421705506243376e-06,0.2998118491212732,0.27313918080780014,0.16508273425508982,0.0008117986647918073,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-08,16,0.18999182104114873,8.978038649691107e-08,5.657705735900931e-06,4.844523232664609e-06,6.150436082400176e-06,1.1414098399012223e-05,1.0197838395451156e-05,1.1246166188119018e-07,9.345428879259554e-06,4.489364197333765e-06,1.3739217175302659e-07,1.1822634638588792e-05,0.2999971246873641,5.211750567511109e-07,0.29999288446827715,0.21001293808487412,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-04,16,0.17813949139841576,5.144202465299027e-08,7.609258966667107e-09,5.0206148988023165e-09,1.2291751890274896e-08,2.8851156838598722e-06,2.8571481468599215e-09,6.539913823517782e-08,7.077377356598165e-08,3.376337570597979e-08,2.2941460184393254e-08,1.7416554848335205e-06,0.29999994108536965,9.153281594078457e-06,0.29999994283040904,0.221881835796988,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-06,18,0.13449764655212731,2.066751820488198e-06,9.876507927494435e-08,3.031697677965286e-07,3.9489173290102753e-07,9.210720123959717e-06,4.69249831217311e-06,3.6690586872824947e-06,3.9217608251474565e-06,8.96363464388027e-07,7.740707558454129e-07,9.468632586370459e-06,0.2999968338214554,9.320096951015162e-06,0.29999666507215905,0.2531976357554609,4.587441617538763e-06,0.012373247285766949,0.0,0.0,0.0,0.0
2014-04-07,18,0.0026351194766834,0.0004362574472572157,0.148613668545299,0.0008616726411153998,0.0006357316417738569,0.0012455964688456844,0.0006925962183543231,0.0023371583277162432,0.002491094724125226,0.0008438452201214567,0.00021303023145811717,0.0018901779193482725,0.2950423434113449,0.02877951183692098,0.2938589844296008,0.1332674763775992,0.0014988036826545732,0.08842837763243329,0.0,0.0,0.0,0.0
2014-07-08,18,7.498645325130272e-05,2.0126004366562952e-05,0.12816238446371372,1.4120312766436994e-05,3.246975604889573e-05,1.2514912026690027e-05,0.013916382576593904,5.678888068259809e-05,7.373168616312209e-05,0.0004094725343080688,8.230386115601967e-06,3.6426877035760964e-05,0.2328449026182143,0.06421564734165403,0.2999014587887446,0.22903826052970497,2.4966894876642905e-05,0.032688369116829014,0.0,0.0,0.0,0.0
2014-10-06,18,4.715231575538402e-05,4.303615790912156e-05,0.03598559877789543,1.8672744936113812e-05,5.6026654509276877e-05,1.4222352128093608e-05,0.0009121968118793528,7.916972671774139e-05,5.8197946239258876e-05,0.002070622592859295,0.0008707906726443977,2.1048546988327705e-05,0.23243422876619915,2.8279182955786434e-05,0.29993967562521023,0.2076686300198715,6.245513159182696e-05,0.21976604796408372,0.0,0.0,0.0,0.0
2015-01-06,18,1.3919097785436815e-06,4.450933134568053e-08,0.02503872778047492,4.879208298580228e-07,2.1148676438591672e-07,1.117760981425771e-10,5.27157681516404e-08,1.3671278907753513e-06,2.647742231460006e-06,0.173244529320283,0.0016433655743324,6.901551512378356e-07,0.2948543529995845,0.00253506333620385,0.2999982614615444,0.2114833397734558,3.00623772703647e-07,0.0031172203370449713,0.0,0.0,0.0,0.0
2015-04-08,18,4.5437399095271986e-05,0.0002883001885852556,0.2960340660527028,2.5829409568533883e-05,2.892477330373344e-05,2.807263706468683e-05,2.652317183095615e-05,3.5633626095420506e-05,5.8646164404785745e-05,6.581619034727988e-05,1.1979028890662552e-05,3.9379061512511275e-05,0.2999097458576942,0.00797241054699244,0.29990141832134287,0.10314464360936518,2.5547004505297995e-05,0.001863921277297694,0.0,0.0,0.0,0.0
2015-07-08,18,2.6809606013756823e-05,2.446925365310643e-06,7.034932358974716e-06,0.052174259496853094,1.4596562522622216e-05,1.6504358925064542e-05,8.974186434699761e-06,1.3739974753284448e-05,3.235293556637747e-05,7.170547234947923e-06,4.321723419791077e-08,5.53556365432743e-05,0.299864731790737,0.0735053641854422,0.299979806964828,0.27440013879212116,1.3051247885262551e-05,4.31210630883147e-05,0.0,0.0,0.0,0.0
2015-10-06,20,6.27757501683359e-06,1.8510841788356428e-07,2.1494858646448148e-07,4.6215211078357744e-07,4.6153936656844817e-07,5.9777391071726355e-06,5.251577035696629e-07,3.534704027898022e-06,8.785659750713274e-06,6.966366096956601e-08,1.846788295913104e-07,0.10853066823127293,0.002341131932053512,0.009925687830537882,0.27266075574494625,0.2999960471976059,2.724055742852821e-06,1.8004742566298966e-07,0.05385635153664502,0.25271254591544573,0.0,0.0
2016-01-06,20,4.7578056902224346e-08,2.2108113265180932e-07,6.360276793035613e-07,9.018100641460769e-08,7.979874627351154e-07,7.636176136553622e-07,4.4520051598291853e-07,1.271671326963007e-06,4.777271571960107e-06,5.60586750660256e-07,1.941369404479261e-08,0.21449062536568192,0.29999432688818123,0.17688564123319395,0.2999977616590876,1.423562744691439e-06,1.9999351820957186e-06,3.9482248231916656e-07,0.008626500310983208,7.70159544965203e-07,0.0,0.0
2016-04-07,20,1.259269590607657e-05,1.6432007649682053e-09,1.4108367511010414e-09,1.7440903416282939e-09,2.2067172070363428e-09,1.3010444476504167e-05,1.1079025623278958e-09,3.5267338806081583e-09,1.2481875157266386e-08,3.2128752863271176e-09,3.0424680655865927e-10,0.06958498643689578,0.299999994119199,0.2999999945450398,0.030482967176170463,1.8262552686186475e-05,7.236280546295679e-09,2.158156160798186e-05,0.2999999951657639,2.1274838934503718e-05,0.0,0.0
2016-07-07,20,0.028044441643045113,0.0,1.8776395276061128e-06,0.0,3.579014483864689e-06,0.0,2.5678683030050906e-06,8.745928030020822e-06,2.1314183281199895e-05,4.282235300408038e-06,3.766678319653617e-06,0.0,0.29998414013673863,0.2999812680297866,0.07184105101178813,5.535813183264437e-06,1.3498402256044035e-05,0.00010546369225639566,0.2999900754928121,0.0,0.0,0.0
2016-10-05,20,8.296336733904316e-07,6.6950448200249e-08,1.905329832545501e-07,3.158634300547478e-08,5.349341710491192e-07,1.7244263425161132e-07,2.1523129629418666e-07,7.883247368440333e-07,1.9506327734698502e-06,6.551129843402706e-07,1.3559479224073582e-07,0.2671890364874634,0.29999932379262684,0.006217999303935397,3.8665768956549865e-07,3.210524118177262e-07,9.16090056790509e-07,2.66409430648473e-07,0.2999991632601952,0.1265583557150853,0.0,0.0
2017-01-05,20,6.866491803053988e-06,7.284350808502292e-06,6.42693334413738e-05,0.023615605324188466,0.0002057337411361543,7.844786072623122e-06,7.517423539260186e-06,1.112641858905587e-05,1.7592766369363024e-05,0.06327528773985225,6.942299430517406e-06,0.06268370850456023,0.16276826442843947,0.08807547250860896,8.056858501025034e-06,7.726902969505672e-06,1.0400614373885149e-05,6.795473760058176e-06,0.29998697378437,0.29999776933631855,0.0,0.0
2017-04-06,20,0.17508451945462405,6.153081071475107e-07,6.121583070309333e-07,0.00019475036216705464,2.376120200332211e-06,1.2551557402099693e-06,3.2771068143679654e-06,5.197048384327295e-06,1.2571976154341267e-05,1.8972166915155139e-06,3.5795817885005033e-06,0.00017072164394468296,0.13467845836402645,0.011488813767410302,3.528551860052029e-06,0.07880937919447759,5.639195752780242e-06,1.121071909865402e-05,0.2999948187496289,0.29999593394127716,0.0,0.0
2017-07-07,20,0.16023903130290393,1.1255835744411584e-08,3.7542868892782797e-08,3.0109401869553635e-08,2.753355707092748e-08,4.079381695048755e-08,3.673350262569213e-09,9.311629961116227e-08,3.829366561184716e-07,2.258890693607324e-08,4.440205697195416e-08,0.2159656089225666,0.001221087858850483,0.02726961577352677,1.898817789120329e-08,2.1164271539438594e-08,2.25166854162913e-07,6.522731513257598e-08,0.29995274638324243,0.29535234887573436,0.0,0.0
2017-10-05,20,0.15940233797081813,5.178742636939622e-06,9.321411022999579e-06,5.033321290776717e-06,6.003027570486337e-06,1.115102901953235e-05,8.890323548920425e-06,9.651752076300575e-06,2.3198537882737984e-05,9.684618783426693e-05,3.051497352825939e-06,0.17165099215706126,1.24028123106829e-05,0.07643055546179264,5.0710568292813436e-05,6.389359600337226e-06,1.6095011328332502e-05,2.00100105190089e-05,0.29263395067635745,0.2996788813511785,0.0,0.0
2018-01-05,20,0.2257754930475168,2.2221603102144868e-05,2.1461256859500968e-05,1.0743754999270372e-05,7.85550764687236e-08,1.2428924864462288e-05,8.02191787342484e-06,2.202243509570878e-05,0.00011669945082653507,3.2879138063854506e-05,0.018314878485438238,0.29988881076183405,3.2840606182845684e-05,0.1657752367613675,4.10188267835453e-05,1.8346539819786165e-05,4.726799295730827e-05,1.9966083503133107e-05,0.00026774794826632986,0.28993242781504885,0.0,0.0
2018-04-09,20,0.2999951697464474,1.1556269521953094e-06,2.573199335556743e-06,3.6110111288242494e-09,2.888576286429417e-09,1.669527202137206e-07,2.2456599671469273e-06,1.916721036940696e-06,1.191033698883666e-05,0.0008601930012442601,1.1921012365988517e-08,0.2999961392247457,3.7052790707281498e-06,0.07443067703276643,4.0675322969155984e-06,6.318401378451095e-07,5.009464663221956e-06,2.940385979149273e-09,0.1539824603685033,0.17072847569997535,0.0,0.0
2018-07-09,21,0.299987176709699,1.903335254545811e-06,1.9389141314086477e-07,0.09303452091082434,0.002131710130794651,2.418649577978843e-07,4.765864994106857e-06,4.420224270989481e-06,1.0921170775144213e-05,1.3752199635072538e-06,7.424587179109208e-07,0.2924263876621086,1.2467723617113183e-05,0.014582074211179361,1.3992564332492995e-05,6.152781263802657e-07,6.341112870343606e-06,1.3512096540474162e-06,0.0059429147166068725,0.2918608563750169,1.1211935534479258e-05,0.0
2018-10-05,21,0.1113042091267057,8.501241679087334e-07,1.790554438421889e-07,0.2965958590278631,1.6441392744730239e-06,0.08620807845481032,5.231160213957425e-06,1.122793707188e-06,4.985685794348777e-06,0.01008872470255762,5.805261027009395e-05,0.29666204263951673,1.1166414737461835e-06,0.10885019929486695,6.9375622143391476e-06,0.000913320361837819,1.93523312290184e-06,6.455353865121057e-08,8.078479095022473e-06,0.08986348285577225,9.199872251023093e-07,0.0
2019-01-08,21,4.1374394573106326e-09,1.856877610059634e-08,1.4298654371787778e-08,6.279541179284334e-10,8.855180787074767e-09,0.29941654318169597,2.7783421151395716e-09,1.7586384799772446e-08,7.029235534568695e-08,0.2999995064880934,1.1747764587839967e-08,0.299999964891653,2.929896342346503e-08,0.025896510415864684,8.427249341278427e-10,0.041198596993889676,1.5681852967714744e-08,1.5502280819085895e-09,2.472745204364116e-07,0.03348857903097064,2.0181564128794207e-08,0.0
2019-04-09,21,0.25297806463471295,9.503631873410956e-05,8.724196955319915e-05,9.369942157785998e-05,9.54827079357669e-05,7.681901495639803e-05,7.548194660212025e-05,8.310282610219242e-05,0.00011162669060163148,6.181927185802158e-05,8.289694616552355e-05,0.12046164063766872,8.53912946096881e-05,0.299493394904487,7.133664851521143e-05,0.05284269996317942,9.413713867064538e-05,0.23677746335568642,0.03736071086639468,7.335062139012139e-05,7.514732557052473e-05,0.0
2019-07-10,21,0.3000000000000002,0.0,0.0,0.0,0.0,5.974785335859883e-05,1.7562705875750228e-05,0.0,0.0,1.1176442531842083e-05,0.0,0.14791695125187526,4.0730589356187345e-05,0.2997124176789472,4.535475050209092e-05,5.197260064986748e-05,0.0,0.25062462604183705,5.466862538649235e-05,0.0,1.9618427769616286e-05,0.0
2019-10-08,21,0.3000000000000002,0.0,0.0,0.0,0.0,3.019183762026372e-08,0.0,0.0,0.0,0.0,0.0,0.100000055056948,8.961797644257959e-09,0.3000000000000002,6.332917405760262e-09,3.1985645375376324e-08,0.0,0.3000000000000002,3.318035193128348e-08,5.019302126707546e-10,5.4594276786834634e-08,0.0
2020-01-08,21,0.29999965727240613,1.2438707038562973e-07,1.5553355258104672e-07,1.1657351540812118e-07,1.8466100303831098e-07,3.1295125176331375e-08,1.1613787739076714e-08,1.8011261408450485e-07,3.2832415815042147e-07,8.842534527113303e-08,1.2264538118810532e-07,0.20944245444415507,4.507383044940176e-08,0.29999972543747705,3.0232886143790785e-09,5.0736131060051536e-08,1.7017539946362922e-07,0.16342791535564902,1.3605060399242e-07,7.514581172194187e-08,0.03126686689319874,0.0
2020-04-08,21,0.2999999098117578,1.7172239872560975e-08,4.0020525146435025e-08,2.446652092300367e-08,6.702613428771024e-08,0.20403136583624423,4.109186835903506e-09,1.975340327350747e-08,7.455433189916677e-08,4.8823079070536485e-08,2.2643813086646022e-08,0.2999999578905266,0.026209496716014805,0.008321216498011036,0.16142302453655824,1.0376722746935141e-08,4.4944226719879294e-08,8.230658868965814e-08,6.782759990285319e-09,4.034784239551911e-08,3.6524872507377326e-09,0.0
2020-07-09,21,0.3000000000000002,2.540717911090484e-10,0.0,0.0,0.0,0.3000000000000002,0.0,0.0,0.0,0.0,0.0,0.3000000000000002,5.89413545147092e-10,5.983947622145793e-10,0.10000000066674603,5.547058332794303e-10,0.0,2.161939898186601e-10,0.0,0.0,3.1741249033855905e-10,0.0
2020-10-07,21,0.29997130599061883,4.810645917234911e-06,6.410836155510588e-06,5.704743244717978e-06,6.854198291948739e-06,0.22401354437117663,4.69555673364757e-06,4.282202020638594e-06,9.85627556980523e-06,6.517947426155776e-06,5.282871974000299e-06,0.2999740116195358,0.09346301175541628,2.3789521178010702e-06,0.023590098571562895,0.05780657865421795,6.6629402047812514e-06,3.6645992219192714e-06,5.32004519290614e-06,7.241339481076447e-06,3.5548754589696246e-06,0.0
2021-01-07,22,0.29905992662712877,0.0001336175058432253,0.00018434599156359215,0.0001538232533757902,0.00019361980503408488,0.0035372230675840407,0.00013798576383780301,0.00011081864310897301,0.0003020285519894215,0.00017282982260974304,0.00015264599689816685,0.29920897103988037,0.29995494021874075,9.364471981538571e-05,0.09656312638683938,1.3066982979936064e-05,0.0001588732574040123,0.00012604009609757101,0.00017149505244191566,0.00022113924392410994,0.00015169194883001848,0.00011761418791393676
2021-04-09,22,0.2999999684296478,9.45138296125215e-10,5.800698873214923e-09,3.672894773631552e-09,5.5669763078795995e-09,1.6872425187508343e-07,3.8257385605307595e-09,1.3071690683949302e-09,3.012343723905359e-08,6.036683006955948e-09,6.02355450638585e-09,0.2999995544307498,0.1660555656391848,7.191194490520567e-10,1.6395504636916678e-09,1.1396540136344523e-06,1.3523079106039916e-09,5.3137553330599385e-09,8.80013737327891e-09,1.7871035026982396e-08,1.7208941534502728e-09,0.23423892190912937
2021-07-09,22,0.3000000000000002,0.0,0.0,0.0,0.0,0.3000000000000002,0.0,1.2939024573999094e-09,0.0,0.0,0.0,0.3000000000000002,2.9289962399925416e-09,0.0,2.5540827369718793e-09,5.3426387897071e-09,5.656158638678297e-09,0.0,0.0,0.0,0.0,0.10000000917100882
2021-10-07,22,0.3000000000000002,0.0,0.0,0.0,0.0,0.3000000000000002,0.0,2.0360280475473237e-09,0.0,0.0,0.0,0.3000000000000002,5.158504935709463e-09,0.0,8.607191091802865e-09,1.1858041347456698e-08,1.3807038727609004e-08,0.0,0.0,0.0,0.0,0.10000002200908356
